Call Type,EmployeeID,CallDuration,WaitTime,CallDate,CallTime
3,P286634,200,10,23-05-2019,08:14:00
3,B861430,246,26,31-10-2019,10:29:00
2,P286634,1356,7,05-10-2019,18:25:00
1,E988252,388,7,25-10-2019,16:07:00
3,U559430,104,271,08-05-2019,19:06:00
1,G727038,439,27,30-03-2019,10:43:00
2,X110622,1398,0,24-10-2019,16:10:00
1,E243130,157,125,04-06-2019,11:04:00
3,N620104,573,0,28-09-2019,12:16:00
2,Q921541,734,19,30-01-2019,12:04:00
3,C319958,161,11,03-03-2019,12:41:00
2,K915074,420,30,30-09-2019,10:50:00
2,O362956,497,18,03-04-2019,08:40:00
3,N772493,1014,11,30-12-2019,16:02:00
3,O362956,913,248,03-10-2019,14:51:00
2,F542348,12,0,09-03-2019,13:34:00
2,S564705,1149,15,20-08-2019,12:09:00
1,G586239,1199,13,19-08-2019,16:20:00
3,T387561,841,15,23-10-2019,12:32:00
3,F533051,212,16,07-07-2019,13:55:00
2,X991580,1283,0,01-11-2019,17:43:00
3,E137708,245,7,08-10-2019,15:06:00
3,M794992,50,19,29-04-2019,08:22:00
2,E988252,864,0,28-08-2019,19:32:00
3,E243130,1132,14,14-11-2019,13:05:00
3,P203824,829,0,31-12-2019,08:40:00
3,U559430,890,0,02-06-2019,15:03:00
2,P286634,1164,38,11-02-2019,16:37:00
2,U559430,143,98,08-03-2019,10:28:00
1,A166733,559,265,19-04-2019,17:04:00
2,K399501,178,18,18-12-2019,13:49:00
3,K418200,1118,151,09-05-2019,10:27:00
3,V228277,1450,0,04-01-2019,19:24:00
1,K669566,410,13,17-09-2019,19:19:00
3,J419954,1381,263,18-07-2019,15:16:00
3,U641256,696,4,08-03-2019,08:26:00
3,G586239,992,0,03-04-2019,15:03:00
3,S274120,1056,76,03-10-2019,18:14:00
3,V732706,292,15,03-08-2019,11:25:00
2,J419954,417,0,07-09-2019,16:45:00
3,I281837,338,0,11-12-2019,11:34:00
1,Q921541,1200,0,04-02-2019,14:06:00
3,H438047,1112,0,09-01-2019,12:06:00
1,U194381,344,156,25-07-2019,10:07:00
3,K273930,894,29,14-05-2019,14:07:00
1,Q921541,1430,22,14-09-2019,13:01:00
1,V828034,962,266,10-01-2019,14:08:00
2,B651033,1201,1,03-09-2019,09:44:00
3,F542348,80,0,01-10-2019,17:07:00
3,M163408,740,0,07-03-2019,15:15:00
3,N119221,1230,1,01-03-2019,17:28:00
3,T398672,420,0,04-03-2019,17:47:00
1,K399501,1223,7,05-11-2019,09:23:00
3,K915074,628,0,01-07-2019,19:50:00
1,N470942,1443,0,31-05-2019,14:13:00
3,X110622,538,7,19-09-2019,11:24:00
3,P286634,655,0,10-06-2019,12:45:00
3,J192194,407,20,11-04-2019,15:15:00
3,U559430,471,3,04-07-2019,16:25:00
3,H438047,266,16,03-08-2019,12:37:00
3,V228277,675,27,04-09-2019,09:51:00
1,U559430,960,216,05-04-2019,17:12:00
3,K669566,1442,8,15-12-2019,11:15:00
3,F533051,362,209,17-10-2019,10:33:00
3,N772493,888,24,08-11-2019,08:06:00
2,C206355,150,14,17-08-2019,17:34:00
3,G586239,1387,271,11-09-2019,08:28:00
3,M794992,1377,0,30-11-2019,13:32:00
1,J419954,1093,42,06-02-2019,19:36:00
3,A475155,1158,28,13-01-2019,18:40:00
2,A166733,913,0,10-07-2019,09:57:00
3,X409223,790,141,18-01-2019,09:08:00
1,S274120,176,108,04-08-2019,17:34:00
3,T387561,168,23,13-02-2019,09:09:00
3,X825147,271,13,06-11-2019,08:49:00
1,F542348,1352,25,07-06-2019,08:55:00
3,V828034,1461,0,22-10-2019,10:46:00
2,I281837,330,235,27-12-2019,16:37:00
3,V732706,810,0,09-05-2019,17:23:00
3,M855788,996,258,15-03-2019,11:42:00
1,G586239,1289,29,20-08-2019,18:26:00
3,B971624,820,15,07-05-2019,18:28:00
3,K222775,1239,18,20-04-2019,19:49:00
2,X409223,859,0,29-05-2019,13:01:00
2,S274120,366,16,19-01-2019,19:00:00
3,F542348,259,22,13-04-2019,10:20:00
3,G727038,1030,28,08-02-2019,15:42:00
3,B971624,953,22,01-10-2019,11:37:00
1,K399501,949,29,19-08-2019,09:39:00
1,Q921541,833,0,23-02-2019,18:46:00
2,J173690,821,0,12-06-2019,10:30:00
2,J192194,351,0,27-09-2019,17:04:00
3,B651033,261,0,29-05-2019,09:37:00
2,M794992,756,4,30-04-2019,16:25:00
3,J632516,1388,14,18-03-2019,13:38:00
2,N620104,1002,218,12-03-2019,11:04:00
2,D774655,553,0,30-12-2019,09:08:00
2,J632516,290,0,14-06-2019,19:56:00
2,M794992,1051,0,28-07-2019,17:07:00
2,O856292,200,0,11-08-2019,10:15:00
3,O856292,376,0,02-06-2019,11:27:00
3,Q921541,815,0,13-07-2019,10:16:00
2,U194381,805,4,28-01-2019,17:46:00
2,I281837,428,8,21-05-2019,13:37:00
1,M794992,114,7,29-05-2019,09:57:00
2,V228277,166,30,31-12-2019,18:27:00
3,V126561,1042,20,29-05-2019,15:13:00
3,V828034,1272,29,20-12-2019,10:46:00
3,G727038,12,35,19-07-2019,19:52:00
3,A166733,1340,0,15-08-2019,19:54:00
2,M163408,139,29,14-08-2019,11:48:00
3,S704443,397,0,11-07-2019,09:37:00
3,B861430,601,0,24-01-2019,12:46:00
2,J419954,87,3,31-01-2019,11:27:00
3,C206355,968,0,22-08-2019,16:10:00
3,J419954,840,12,09-06-2019,16:57:00
2,P286634,490,24,23-10-2019,14:51:00
2,B971624,675,7,02-01-2019,15:19:00
1,M794992,660,165,17-12-2019,15:26:00
3,K222775,1242,18,06-06-2019,12:15:00
3,C206355,272,30,03-02-2019,11:09:00
2,M794992,869,2,27-10-2019,14:15:00
2,N470942,756,280,05-11-2019,16:22:00
2,X825147,1482,27,29-09-2019,14:47:00
3,N119221,416,0,22-09-2019,10:34:00
3,J173690,1284,9,08-06-2019,18:39:00
1,D774655,728,28,18-11-2019,10:51:00
2,A166733,1007,0,18-06-2019,16:34:00
1,N620104,307,0,09-03-2019,18:43:00
2,H438047,77,0,09-04-2019,15:31:00
3,J419954,1500,0,15-11-2019,11:13:00
2,G727038,1256,8,01-05-2019,13:28:00
3,I992869,860,15,15-10-2019,13:34:00
2,T387561,1421,8,27-01-2019,17:25:00
2,C206355,420,6,06-06-2019,12:40:00
3,M855788,1084,0,01-10-2019,12:17:00
3,B651033,135,19,30-07-2019,16:06:00
2,J192194,240,12,21-03-2019,15:43:00
3,E778362,1056,15,23-07-2019,16:16:00
3,V732706,478,0,19-04-2019,11:03:00
3,N772493,626,7,24-02-2019,16:47:00
2,K915074,908,21,23-05-2019,09:54:00
3,H438047,1366,69,24-06-2019,08:43:00
3,N470942,218,18,08-12-2019,16:25:00
2,N119221,413,25,15-06-2019,10:21:00
2,E137708,874,0,09-07-2019,10:13:00
1,K222775,814,18,23-10-2019,08:40:00
3,C319958,288,18,28-12-2019,13:12:00
2,A475155,762,18,09-08-2019,17:52:00
3,N772493,356,25,23-03-2019,14:18:00
3,M855788,1139,5,27-11-2019,08:10:00
1,J632516,253,2,03-02-2019,10:42:00
3,K273930,230,0,17-10-2019,12:12:00
3,I281837,1449,14,20-09-2019,15:10:00
3,E137708,861,0,30-08-2019,20:00:00
3,X991580,270,0,30-01-2019,15:12:00
3,M163408,512,5,17-02-2019,15:40:00
3,G586239,932,14,13-05-2019,14:43:00
3,N470942,1447,0,27-02-2019,17:41:00
2,I281837,527,0,01-03-2019,12:49:00
2,D411745,1303,26,07-01-2019,09:00:00
3,A166733,649,0,31-05-2019,11:19:00
1,M855788,154,0,30-12-2019,15:04:00
2,M855788,582,2,13-04-2019,08:55:00
3,Q921541,362,0,31-08-2019,18:07:00
3,D411745,723,0,06-08-2019,14:34:00
3,V732706,148,19,26-06-2019,19:28:00
3,J192194,711,0,29-10-2019,15:20:00
1,V828034,1294,29,13-10-2019,16:37:00
3,N772493,542,29,21-11-2019,10:26:00
3,K399501,1364,12,13-06-2019,15:33:00
3,B651033,938,30,30-08-2019,16:49:00
3,H438047,609,0,01-11-2019,09:04:00
3,I992869,500,0,17-08-2019,18:39:00
3,F533051,979,36,15-09-2019,13:45:00
3,M855788,952,127,13-09-2019,15:28:00
2,B971624,1199,0,11-12-2019,09:25:00
3,X825147,835,7,10-04-2019,15:35:00
3,F533051,960,13,21-11-2019,16:15:00
2,T398672,544,0,21-07-2019,13:48:00
2,X991580,229,0,30-05-2019,11:23:00
3,K915074,157,296,20-12-2019,19:53:00
3,K273930,1020,0,12-10-2019,15:51:00
3,N620104,1281,0,23-04-2019,14:42:00
2,C206355,909,17,30-06-2019,18:03:00
2,S704443,255,0,14-07-2019,09:49:00
2,J192194,88,0,16-03-2019,11:59:00
3,V228277,1483,0,18-01-2019,09:21:00
3,B651033,317,9,11-07-2019,19:56:00
2,P286634,424,9,01-01-2019,17:33:00
1,D411745,657,0,12-11-2019,09:47:00
3,S564705,235,0,25-02-2019,16:27:00
1,T664783,572,19,24-01-2019,12:33:00
3,N772493,896,12,28-06-2019,16:15:00
1,J192194,394,24,13-05-2019,11:06:00
3,K399501,243,0,21-06-2019,17:15:00
3,S564705,347,259,13-11-2019,18:51:00
2,V228277,926,0,16-01-2019,16:37:00
2,Y193775,1054,85,18-02-2019,17:21:00
2,X409223,634,104,18-12-2019,12:16:00
1,M794992,149,0,12-08-2019,08:25:00
2,G727038,1153,27,20-08-2019,08:50:00
1,J632516,282,27,02-10-2019,19:13:00
3,S274120,1443,0,19-11-2019,12:25:00
2,D411745,309,0,07-05-2019,13:16:00
3,J192194,58,3,10-01-2019,12:00:00
3,H438047,827,132,25-10-2019,19:03:00
3,E243130,426,0,08-11-2019,09:42:00
3,I543040,57,0,01-05-2019,09:34:00
3,U641256,1203,6,16-07-2019,08:38:00
3,B651033,1487,19,02-11-2019,13:26:00
3,E988252,401,0,13-05-2019,16:07:00
2,I992869,78,27,10-12-2019,09:25:00
3,Y193775,1459,24,16-10-2019,11:31:00
3,D774655,1171,0,19-03-2019,16:40:00
2,P286634,1105,30,24-08-2019,15:43:00
2,O856292,296,52,08-05-2019,19:03:00
1,B651033,256,0,25-10-2019,17:13:00
2,D411745,248,25,27-04-2019,14:03:00
2,S274120,373,5,28-04-2019,13:29:00
3,C319958,1479,4,09-04-2019,15:39:00
3,V828034,60,0,19-03-2019,14:25:00
2,N772493,234,25,23-02-2019,12:19:00
2,O362956,29,5,23-09-2019,18:51:00
2,X991580,8,0,16-08-2019,09:03:00
2,F533051,999,228,02-08-2019,13:05:00
3,K222775,835,28,11-04-2019,15:45:00
2,G586239,201,28,17-11-2019,13:39:00
1,X991580,230,93,27-02-2019,11:06:00
3,T659609,232,13,23-09-2019,19:34:00
3,V228277,110,0,03-04-2019,15:03:00
3,P286634,1070,0,09-01-2019,10:41:00
1,S274120,449,8,01-08-2019,12:19:00
3,Q921541,506,4,11-03-2019,18:58:00
1,X825147,544,0,15-03-2019,14:57:00
3,M163408,1293,20,01-03-2019,19:33:00
1,S274120,775,0,07-12-2019,18:10:00
3,M163408,830,147,28-04-2019,08:42:00
1,X825147,156,283,28-03-2019,16:40:00
2,U641256,1087,98,10-02-2019,08:36:00
3,J173690,883,0,30-11-2019,08:22:00
3,J173690,1092,0,14-07-2019,09:12:00
2,T387561,1280,8,06-12-2019,11:25:00
3,J419954,1473,2,07-05-2019,08:51:00
3,D411745,591,63,24-03-2019,11:12:00
3,V126561,567,0,10-01-2019,18:15:00
3,B971624,70,0,07-03-2019,14:12:00
2,O856292,407,199,09-07-2019,09:53:00
3,L736768,1152,18,06-12-2019,08:11:00
2,X991580,1374,0,29-11-2019,16:48:00
2,U641256,1394,4,26-10-2019,09:00:00
3,I992869,38,0,17-08-2019,15:33:00
1,U641256,850,1,04-04-2019,14:37:00
2,B651033,25,0,09-02-2019,14:54:00
3,T398672,1184,16,22-12-2019,16:54:00
3,J192194,341,0,17-02-2019,13:01:00
3,U559430,722,6,11-03-2019,08:46:00
3,K273930,538,212,16-04-2019,11:58:00
3,C319958,1004,16,20-04-2019,10:09:00
2,K669566,1266,1,08-01-2019,12:58:00
3,M163408,132,13,03-06-2019,17:26:00
1,N620104,522,7,31-01-2019,15:06:00
2,E243130,955,27,29-06-2019,09:16:00
1,N772493,1060,0,08-08-2019,18:24:00
2,N470942,849,29,01-03-2019,10:09:00
3,X110622,582,15,06-07-2019,18:57:00
3,G727038,454,17,26-10-2019,08:48:00
2,I992869,861,40,11-11-2019,11:47:00
3,P286634,215,0,07-10-2019,18:26:00
3,J549755,997,0,28-02-2019,17:29:00
3,Y193775,1282,0,22-11-2019,15:49:00
2,J632516,1083,11,13-01-2019,16:25:00
3,T398672,944,9,20-08-2019,13:45:00
3,T664783,840,246,12-08-2019,18:57:00
2,A166733,885,0,11-11-2019,12:01:00
2,F533051,1027,23,06-01-2019,08:12:00
2,U194381,1214,0,19-03-2019,08:46:00
1,D774655,650,0,03-07-2019,13:09:00
2,U559430,103,16,22-11-2019,08:36:00
2,G727038,1075,16,18-05-2019,17:30:00
3,K273930,369,0,15-05-2019,12:06:00
3,E778362,548,0,26-07-2019,15:40:00
1,J173690,140,0,29-01-2019,19:31:00
3,I543040,1129,21,27-10-2019,15:33:00
3,C319958,1440,0,06-11-2019,13:22:00
3,B651033,175,253,05-01-2019,12:06:00
3,O362956,207,13,21-06-2019,18:49:00
1,M794992,212,2,03-01-2019,12:30:00
2,E988252,250,17,15-07-2019,11:48:00
1,U559430,275,0,05-08-2019,18:37:00
1,E988252,1296,29,25-11-2019,15:44:00
3,H438047,1449,11,18-06-2019,19:45:00
2,F542348,62,4,02-01-2019,13:48:00
2,N119221,50,9,06-07-2019,19:08:00
3,K669566,1314,24,30-07-2019,19:32:00
2,F533051,1298,0,04-01-2019,08:30:00
2,F542348,672,13,01-08-2019,11:31:00
3,K915074,702,108,02-12-2019,17:40:00
3,D411745,891,11,06-11-2019,11:53:00
2,T387561,420,0,27-06-2019,11:52:00
2,K418200,1264,168,03-07-2019,13:13:00
2,I992869,1041,17,10-10-2019,17:03:00
3,X110622,403,0,30-01-2019,17:28:00
2,K273930,1368,13,28-01-2019,10:09:00
2,K418200,798,29,21-02-2019,17:38:00
2,V732706,392,0,03-06-2019,17:02:00
3,I281837,1042,10,02-05-2019,11:43:00
3,M855788,563,9,31-07-2019,17:34:00
3,E243130,756,0,26-02-2019,11:04:00
1,X409223,1076,4,28-11-2019,14:15:00
3,A166733,54,0,22-08-2019,12:49:00
2,S704443,1094,0,08-07-2019,13:28:00
3,J419954,1005,0,29-07-2019,18:20:00
2,X825147,1080,0,12-03-2019,15:21:00
3,B971624,950,7,26-08-2019,15:51:00
3,L736768,607,0,18-10-2019,12:48:00
1,K669566,548,24,09-07-2019,08:11:00
3,X110622,35,0,12-02-2019,16:13:00
2,K669566,1088,3,28-10-2019,18:47:00
2,G727038,364,19,25-12-2019,10:46:00
3,J173690,1283,0,24-02-2019,16:53:00
2,J173690,785,0,12-01-2019,15:46:00
1,V228277,653,0,30-06-2019,15:24:00
2,N772493,1127,0,24-05-2019,09:57:00
2,D774655,1450,0,13-03-2019,14:07:00
2,X991580,336,259,18-06-2019,08:35:00
2,B651033,1252,20,20-12-2019,11:40:00
3,M855788,136,0,23-11-2019,17:01:00
3,E243130,654,25,16-09-2019,18:36:00
2,M855788,972,76,19-10-2019,08:43:00
3,N119221,1472,20,30-01-2019,15:15:00
3,U194381,123,29,03-03-2019,14:51:00
3,M794992,1216,0,04-08-2019,14:05:00
3,B971624,13,8,24-09-2019,17:34:00
3,E988252,360,11,02-11-2019,14:16:00
2,T659609,1224,27,02-11-2019,17:41:00
3,U641256,885,89,12-10-2019,08:21:00
1,U641256,1100,63,05-12-2019,11:16:00
3,V126561,1219,20,15-12-2019,10:48:00
2,C319958,1260,6,26-06-2019,15:23:00
3,B971624,190,7,06-06-2019,19:15:00
2,X991580,1048,229,19-01-2019,19:09:00
3,X825147,318,16,14-12-2019,15:42:00
3,U194381,1494,17,18-11-2019,12:06:00
2,K399501,70,0,25-09-2019,13:24:00
3,I992869,1333,27,01-09-2019,10:45:00
1,C206355,556,45,14-05-2019,16:23:00
2,B861430,466,0,25-08-2019,12:03:00
3,X110622,277,30,05-12-2019,11:54:00
1,X991580,136,10,10-03-2019,11:35:00
2,S564705,1312,0,04-09-2019,09:55:00
3,U641256,718,0,16-10-2019,13:55:00
3,E988252,412,15,07-06-2019,12:24:00
3,J549755,1411,0,05-09-2019,12:27:00
3,T398672,536,0,21-05-2019,11:48:00
2,X991580,54,30,15-07-2019,16:21:00
3,B651033,1093,216,05-07-2019,15:27:00
2,B971624,1020,0,02-02-2019,17:38:00
1,U194381,484,16,29-03-2019,18:22:00
2,J173690,570,0,23-11-2019,17:16:00
3,U559430,1109,137,29-08-2019,10:25:00
3,U559430,666,20,19-11-2019,13:26:00
1,S564705,492,0,20-03-2019,14:13:00
2,V126561,1474,0,01-04-2019,10:03:00
3,O362956,88,19,15-06-2019,15:40:00
1,D774655,272,0,14-04-2019,17:30:00
2,F533051,534,0,11-11-2019,09:40:00
2,V126561,451,0,22-07-2019,10:40:00
3,V126561,211,27,12-03-2019,13:04:00
2,K418200,350,24,09-05-2019,09:49:00
3,G727038,1301,0,08-11-2019,12:04:00
3,G586239,382,0,18-03-2019,18:31:00
2,F542348,968,3,04-04-2019,17:54:00
3,C206355,592,289,20-10-2019,16:28:00
3,Y193775,388,196,14-02-2019,14:57:00
3,I543040,770,15,20-12-2019,15:57:00
2,M855788,1204,0,23-06-2019,11:55:00
2,P203824,342,6,07-08-2019,15:57:00
2,U559430,909,0,07-09-2019,17:21:00
3,K399501,433,24,31-12-2019,17:43:00
3,N470942,1389,6,17-02-2019,17:57:00
3,J192194,623,0,13-03-2019,10:36:00
2,U641256,1449,0,15-12-2019,08:13:00
2,X825147,679,5,11-09-2019,15:34:00
1,U641256,421,0,27-09-2019,11:51:00
2,Y193775,222,0,07-04-2019,18:46:00
2,M794992,1401,0,07-08-2019,10:06:00
2,M794992,128,0,26-03-2019,08:25:00
3,J632516,466,13,22-02-2019,18:13:00
3,O856292,281,23,13-03-2019,15:31:00
2,T387561,784,104,25-08-2019,18:01:00
2,B651033,147,147,05-07-2019,10:07:00
2,P286634,107,26,26-02-2019,13:04:00
2,N119221,1238,3,11-07-2019,19:29:00
3,B861430,661,25,12-04-2019,12:05:00
1,K915074,1416,18,01-12-2019,09:15:00
3,B861430,296,7,18-10-2019,14:30:00
1,N772493,74,221,05-12-2019,14:30:00
2,B861430,648,0,06-07-2019,14:49:00
1,J173690,528,0,20-02-2019,11:52:00
3,G586239,536,0,08-02-2019,12:02:00
2,T664783,1237,9,05-01-2019,12:40:00
3,V228277,929,6,09-09-2019,17:36:00
2,K273930,1455,0,13-09-2019,08:39:00
3,I543040,700,0,20-08-2019,12:27:00
2,J192194,189,17,23-08-2019,12:20:00
3,U559430,1183,20,14-06-2019,18:26:00
3,J192194,1293,0,05-04-2019,15:37:00
3,U559430,932,18,12-08-2019,15:26:00
3,O856292,361,23,20-09-2019,11:05:00
1,K669566,789,0,09-07-2019,11:50:00
3,V228277,646,11,08-03-2019,15:24:00
2,X409223,531,23,25-06-2019,19:05:00
3,K418200,35,13,02-04-2019,15:04:00
3,V828034,514,0,13-07-2019,08:55:00
3,M163408,1052,22,08-05-2019,10:29:00
3,X825147,17,0,24-11-2019,12:22:00
2,M163408,1480,18,12-07-2019,19:31:00
3,J173690,647,297,17-03-2019,14:39:00
3,T659609,636,6,29-11-2019,15:27:00
3,T659609,31,20,26-11-2019,12:07:00
3,I543040,509,5,10-09-2019,16:25:00
2,K399501,701,6,17-05-2019,08:42:00
3,I992869,84,25,05-04-2019,09:03:00
3,V126561,483,0,08-06-2019,13:01:00
1,X110622,757,0,22-02-2019,10:37:00
2,T664783,1078,0,10-03-2019,08:21:00
3,A166733,1279,23,15-06-2019,15:07:00
3,J632516,546,18,11-12-2019,08:26:00
3,B651033,1318,299,21-10-2019,11:40:00
3,V732706,513,14,22-06-2019,08:45:00
3,K418200,1200,4,20-03-2019,15:07:00
2,S704443,220,24,30-10-2019,11:18:00
3,N119221,1395,0,12-11-2019,09:36:00
2,T387561,705,0,19-08-2019,15:01:00
2,E778362,1346,29,29-10-2019,15:52:00
2,V828034,524,0,08-11-2019,09:18:00
3,J173690,591,293,03-08-2019,17:09:00
3,K273930,161,0,15-06-2019,19:59:00
1,P286634,330,15,15-07-2019,08:51:00
2,U641256,621,275,09-07-2019,15:04:00
2,J632516,1104,0,23-11-2019,13:25:00
1,B971624,288,0,24-01-2019,11:16:00
2,V828034,455,123,13-04-2019,19:36:00
2,F533051,414,273,19-11-2019,12:24:00
1,N772493,736,6,05-12-2019,10:36:00
2,J419954,179,0,17-06-2019,14:30:00
3,B651033,1176,0,14-09-2019,12:04:00
1,S274120,1467,7,01-11-2019,17:01:00
1,N119221,1249,183,15-10-2019,17:35:00
3,I992869,202,196,25-03-2019,12:12:00
2,K669566,1135,3,05-02-2019,14:40:00
3,S704443,791,27,22-02-2019,18:36:00
2,A166733,894,21,15-06-2019,17:37:00
1,X991580,485,4,30-07-2019,12:09:00
3,X825147,474,10,14-10-2019,16:58:00
2,V732706,439,11,13-06-2019,12:51:00
3,U641256,467,25,04-07-2019,17:19:00
3,E137708,1114,0,12-09-2019,12:31:00
1,N470942,1109,0,08-09-2019,09:40:00
3,D774655,910,0,20-06-2019,17:32:00
3,K399501,187,7,27-07-2019,19:00:00
3,S564705,372,0,18-07-2019,13:24:00
2,F533051,839,16,02-07-2019,18:57:00
1,X110622,738,27,19-07-2019,15:02:00
2,Q921541,749,0,23-05-2019,17:30:00
3,Q921541,1431,13,15-09-2019,15:20:00
3,S564705,612,0,16-07-2019,18:10:00
2,E778362,965,16,26-02-2019,12:02:00
2,J173690,559,1,07-07-2019,14:22:00
2,E243130,674,14,06-08-2019,12:06:00
2,K418200,46,284,18-09-2019,11:40:00
3,I281837,708,16,09-06-2019,12:43:00
1,B651033,498,13,02-01-2019,14:05:00
1,N772493,830,20,11-07-2019,18:24:00
2,K418200,651,21,10-01-2019,15:36:00
1,K669566,295,15,18-04-2019,08:57:00
2,I543040,656,0,23-08-2019,16:22:00
3,L736768,573,8,28-11-2019,09:21:00
2,J419954,372,19,15-01-2019,15:24:00
3,X110622,1006,0,07-06-2019,14:28:00
3,N470942,1173,0,25-07-2019,09:33:00
2,O362956,766,100,01-10-2019,19:07:00
3,I543040,1475,6,24-11-2019,11:00:00
2,P203824,1451,0,20-04-2019,16:03:00
3,V126561,550,0,25-05-2019,09:08:00
3,A475155,378,0,15-07-2019,12:46:00
1,T387561,1254,4,04-12-2019,13:34:00
3,T398672,1275,153,27-01-2019,14:45:00
2,N772493,540,8,01-03-2019,12:15:00
3,M163408,609,13,14-05-2019,11:42:00
2,B861430,18,0,07-10-2019,15:06:00
2,T398672,223,0,01-05-2019,09:20:00
3,I543040,225,17,20-03-2019,08:32:00
3,V732706,128,9,27-09-2019,14:42:00
2,P203824,290,0,05-07-2019,18:26:00
2,M163408,1462,3,07-11-2019,13:13:00
1,I543040,422,0,01-06-2019,10:07:00
3,S704443,733,14,22-09-2019,18:04:00
3,V228277,76,0,15-07-2019,09:04:00
1,K418200,513,21,19-07-2019,12:42:00
3,J173690,1481,17,14-04-2019,19:40:00
2,X409223,1432,0,18-11-2019,19:37:00
3,A166733,235,0,13-06-2019,17:12:00
3,T659609,121,9,26-03-2019,16:19:00
3,G586239,990,0,03-12-2019,18:36:00
2,J549755,515,4,20-09-2019,19:21:00
3,E988252,1340,20,04-07-2019,14:50:00
3,B971624,483,115,08-06-2019,11:57:00
3,J173690,950,3,20-08-2019,14:43:00
3,C319958,1499,0,29-04-2019,19:53:00
3,M163408,813,4,19-09-2019,11:41:00
2,D774655,32,0,20-05-2019,16:50:00
3,N772493,381,0,11-06-2019,13:09:00
3,E778362,797,8,05-08-2019,09:25:00
3,N772493,1060,28,11-06-2019,11:36:00
2,K399501,728,3,01-04-2019,18:40:00
1,J549755,532,0,07-01-2019,10:40:00
2,S274120,1358,26,27-10-2019,15:52:00
1,E778362,272,19,21-08-2019,11:20:00
2,K222775,1084,12,16-08-2019,08:31:00
3,N772493,1371,0,19-08-2019,14:37:00
2,N470942,1261,287,20-11-2019,11:09:00
1,C319958,575,0,09-01-2019,08:55:00
3,X110622,16,10,09-04-2019,15:16:00
3,T659609,631,0,23-10-2019,17:39:00
1,B971624,652,25,11-06-2019,16:33:00
3,F533051,571,24,21-06-2019,08:42:00
3,X991580,313,0,04-04-2019,18:10:00
2,T659609,627,29,10-01-2019,12:33:00
3,F542348,1352,30,22-08-2019,12:03:00
3,B861430,401,27,11-10-2019,17:18:00
3,T387561,938,3,15-03-2019,17:12:00
3,K915074,1282,3,26-04-2019,09:09:00
3,H438047,798,12,23-09-2019,15:16:00
3,B651033,593,0,01-11-2019,10:30:00
3,X991580,1017,0,06-12-2019,15:50:00
2,T387561,374,7,21-08-2019,11:04:00
2,V828034,262,9,26-07-2019,13:59:00
3,P286634,590,0,16-03-2019,15:43:00
3,F542348,432,0,23-08-2019,18:54:00
3,N119221,806,0,12-08-2019,08:13:00
1,C319958,368,0,23-09-2019,17:13:00
2,J419954,915,21,30-06-2019,09:34:00
1,X409223,379,0,14-07-2019,15:58:00
2,I281837,476,8,18-10-2019,12:33:00
2,Y193775,311,0,18-06-2019,11:40:00
2,D774655,1194,0,27-07-2019,17:56:00
1,S564705,686,28,20-11-2019,13:08:00
2,N620104,978,8,20-12-2019,15:32:00
3,X825147,104,12,01-10-2019,19:27:00
1,V228277,678,0,09-09-2019,17:43:00
1,D774655,35,2,20-08-2019,09:09:00
2,B651033,1478,13,24-12-2019,13:57:00
1,E988252,1258,0,21-10-2019,13:39:00
3,T659609,599,22,23-06-2019,13:06:00
3,K222775,1484,0,19-10-2019,11:41:00
2,X409223,1164,13,02-04-2019,10:28:00
3,M855788,447,0,12-07-2019,11:06:00
3,T398672,215,2,12-05-2019,13:43:00
3,K418200,858,14,29-07-2019,15:32:00
3,T398672,1094,2,25-11-2019,16:55:00
3,H438047,105,0,27-04-2019,09:52:00
1,B651033,1408,1,02-11-2019,17:06:00
3,S274120,111,5,16-08-2019,10:03:00
2,K669566,943,0,24-03-2019,20:00:00
3,V828034,1492,12,27-11-2019,10:48:00
1,N772493,952,0,30-12-2019,13:54:00
2,U194381,1218,23,25-03-2019,16:27:00
3,N470942,1097,5,31-07-2019,08:44:00
2,O856292,802,0,09-12-2019,18:42:00
2,M794992,864,14,20-06-2019,11:17:00
3,F542348,293,0,01-09-2019,08:27:00
3,V228277,106,7,06-09-2019,15:40:00
3,D774655,1482,0,09-11-2019,09:42:00
2,J419954,1239,0,16-01-2019,16:39:00
2,K418200,742,8,16-04-2019,16:40:00
3,X110622,1278,101,01-12-2019,12:11:00
1,C319958,968,0,20-08-2019,18:55:00
1,Y193775,691,6,16-09-2019,10:05:00
3,U559430,174,188,26-02-2019,13:45:00
3,K418200,510,0,25-11-2019,16:49:00
2,K399501,1422,68,08-05-2019,14:06:00
3,G586239,83,0,21-08-2019,10:17:00
1,J632516,1426,0,31-01-2019,13:26:00
2,H438047,447,0,14-01-2019,09:18:00
3,B651033,1487,0,12-08-2019,18:33:00
2,A166733,1271,0,02-02-2019,17:07:00
2,N119221,517,0,18-11-2019,17:24:00
3,C206355,327,0,26-07-2019,09:54:00
3,E778362,1160,17,22-01-2019,10:42:00
2,T398672,777,0,21-10-2019,16:45:00
2,Y193775,755,0,30-12-2019,15:58:00
3,S704443,295,16,28-02-2019,14:04:00
2,F533051,251,0,09-05-2019,18:45:00
3,X825147,464,0,28-03-2019,09:16:00
3,U641256,1422,0,24-03-2019,15:49:00
2,S274120,872,29,24-06-2019,16:34:00
